Koramangala,93.9855355489289
M.G. Road,90.5796699765362
Indiranagar,87.6418901787248
Hebbal,80.0872442486412
Jayanagar,76.9983238706402
Whitefield,69.0546612931918
Yeshwanthpur,62.3696335154593
Electronic City,54.4545069742894
